년월,지역코드,출/입,10대남성 유입인구,20대남성 유입인구,30대남성 유입인구,40대남성 유입인구,50대남성 유입인구,60대남성 유입인구,70대남성 유입인구,10대여성 유입인구,20대여성 유입인구,30대여성 유입인구,40대여성 유입인구,50대여성 유입인구,60대여성 유입인구,70대여성 유입인구
202007,45750,입,0.0,0.19,0.15,0.97,0.83,0.63,0.0,0.0,1.55,0.21,0.23,0.21,0.51,0.24
202007,45770,입,0.0,1.28,0.28,1.05,0.21,0.28,0.15,0.0,0.0,0.1,0.58,0.0,0.18,0.88
202007,48170,입,0.79,1.93,4.23,10.6,14.1,6.54,0.7,2.48,2.99,1.95,0.84,1.62,2.31,0.42
202007,48220,입,1.45,0.65,3.2,5.35,3.71,1.0,0.78,0.47,1.77,1.9,0.65,3.07,0.18,0.23
202007,48240,입,0.2,3.2,1.49,3.24,5.62,1.3,0.0,0.47,0.0,0.63,0.54,1.6,0.18,0.24
202008,11590,입,14.84,42.41,43.28,56.39,64.76,31.72,7.12,8.94,24.12,16.29,23.31,35.96,13.08,4.82
202008,11620,입,24.86,52.12,59.67,64.99,81.85,38.98,6.45,9.36,34.35,33.32,25.43,29.75,21.91,6.68
202007,42770,입,0.09,0.83,0.96,0.81,4.53,0.75,0.19,0.11,0.0,0.09,1.36,3.45,0.61,0.0
202007,42780,입,0.91,2.19,1.37,1.19,2.83,0.39,0.35,0.79,0.85,0.29,0.22,0.78,0.47,0.38
202007,42790,입,0.0,1.67,0.71,0.3,1.83,0.53,0.0,0.0,1.28,0.0,0.17,1.07,0.1,0.41
202007,45790,입,0.0,0.59,0.97,1.84,3.48,0.69,0.11,1.03,4.11,0.55,0.39,0.96,0.46,0.0
202007,45800,입,0.0,1.39,1.17,7.96,2.13,3.98,0.31,0.0,1.83,0.51,2.96,1.0,2.55,0.28
202007,46110,입,1.83,1.36,3.92,6.64,7.41,2.15,1.02,0.84,3.52,0.89,3.74,2.21,0.99,0.34
202007,48250,입,0.13,2.74,17.29,34.07,22.95,7.29,1.77,2.51,6.01,3.46,3.17,3.58,1.48,0.58
202007,48270,입,0.0,1.03,1.76,4.26,2.67,2.1,0.06,0.0,0.31,0.12,0.39,0.69,0.37,0.5
202007,48310,입,0.09,3.5,2.84,4.76,2.71,1.88,0.05,2.0,2.54,2.42,0.74,2.09,0.37,0.0
202008,26170,입,2.31,0.39,0.29,1.75,2.09,0.32,0.0,0.0,0.2,0.46,0.34,0.67,0.0,1.17
202008,26200,입,0.11,1.33,0.6,3.22,4.17,0.95,0.09,1.56,1.38,0.13,0.2,3.89,0.44,0.0
202008,26230,입,1.55,3.35,4.58,9.95,7.36,2.32,0.28,1.1,1.75,2.51,0.8,0.63,1.5,0.1
202007,42800,입,0.24,1.81,0.46,0.24,2.17,1.06,0.0,0.0,0.11,0.12,0.0,1.0,1.73,0.11
202007,42810,입,0.34,2.73,1.47,5.99,2.34,2.05,0.08,0.09,1.36,0.59,0.45,0.24,0.2,0.15
202007,42820,입,0.0,1.28,0.61,0.78,1.66,1.56,0.0,0.75,3.58,1.43,0.08,1.21,0.07,0.1
202007,46130,입,0.16,2.45,5.67,8.53,7.16,3.52,0.04,0.37,0.49,2.24,1.92,3.4,0.55,0.17
202007,46150,입,0.66,2.63,6.37,7.08,7.05,3.66,0.26,1.67,0.68,1.88,1.39,2.07,1.09,1.39
202007,46170,입,0.16,1.54,5.17,2.78,2.92,3.37,0.28,0.1,0.62,0.41,0.41,2.0,1.27,0.76
202007,48330,입,3.18,4.16,8.54,14.87,17.94,8.02,0.27,0.53,1.81,0.19,3.39,2.44,0.66,1.55
202007,48720,입,0.0,0.47,0.13,2.87,0.49,0.97,0.0,0.0,0.48,0.0,0.08,0.83,0.33,0.0
202007,48730,입,0.12,1.25,1.38,1.32,8.22,2.53,0.0,0.08,0.51,0.11,0.16,0.53,0.07,0.0
202008,26440,입,0.87,3.05,4.79,4.62,2.11,1.3,0.0,0.35,0.94,0.86,0.7,0.22,1.37,0.0
202008,26470,입,1.34,0.16,1.27,2.0,5.4,1.58,0.04,0.67,0.58,0.23,0.53,0.62,0.79,1.05
202008,26500,입,0.11,0.63,2.45,5.67,4.13,2.48,0.34,0.92,1.0,0.25,0.19,2.75,2.15,0.66
202007,42830,입,0.0,0.8,0.43,0.75,1.65,0.69,0.27,0.0,0.17,0.09,0.28,0.21,0.14,0.0
202007,43110,입,49.96,102.78,146.63,193.74,158.96,56.46,11.22,37.97,67.4,54.79,47.45,48.14,24.79,16.25
202007,43130,입,19.58,30.6,26.28,63.92,46.37,17.66,3.9,10.97,21.28,19.98,19.3,16.85,7.22,6.9
202007,46230,입,1.38,3.47,4.19,7.21,5.79,1.19,0.0,0.0,0.99,0.51,1.23,1.03,0.31,1.25
202007,46710,입,0.06,1.25,0.39,1.09,3.13,1.64,0.31,0.0,0.65,0.42,0.25,0.86,0.07,0.0
202007,46720,입,0.36,1.11,0.0,4.2,1.15,0.59,0.2,0.0,0.89,0.0,0.28,0.0,0.17,0.0
202007,48740,입,0.7,0.49,0.28,2.0,5.72,0.9,0.37,0.0,0.0,0.0,0.13,0.97,0.51,0.11
202007,48820,입,0.17,2.66,1.37,3.0,4.25,0.89,0.0,0.25,0.0,3.51,1.93,0.08,0.07,0.0
202007,48840,입,0.0,0.0,0.14,0.27,0.25,0.0,0.6,0.0,0.0,0.0,0.09,0.0,0.05,0.0
202008,11650,입,13.44,22.78,43.51,84.78,97.69,68.09,16.64,19.8,22.25,32.5,31.4,48.11,26.73,9.87
202008,11680,입,13.84,21.1,57.17,96.02,110.22,53.37,20.01,29.36,27.5,41.03,39.6,50.99,34.91,9.89
202008,11710,입,25.72,37.82,69.88,123.33,135.29,84.94,16.07,13.06,27.62,42.27,39.24,57.31,32.71,12.9
202007,43150,입,3.92,6.41,11.56,14.97,17.13,7.76,1.03,3.4,7.58,8.45,6.0,6.4,2.84,3.81
202007,43720,입,0.1,0.12,2.37,1.94,2.53,2.34,0.0,0.0,0.0,0.0,1.14,0.71,0.32,0.31
202007,43730,입,0.24,0.73,2.41,3.1,11.93,3.55,1.22,0.36,0.75,0.94,0.59,1.06,0.79,0.96
202007,46730,입,0.0,0.15,0.28,0.24,1.33,0.13,0.04,0.0,0.0,0.0,1.94,0.19,0.12,0.1
202007,46770,입,0.0,0.65,0.85,0.65,1.54,0.17,0.12,0.0,0.77,0.24,1.42,0.36,0.4,0.86
202007,46780,입,1.19,0.0,1.09,0.0,4.49,0.43,0.0,0.09,0.0,0.65,0.22,0.08,0.3,0.57
202007,46790,입,0.0,0.13,0.0,0.44,1.94,0.48,0.12,0.0,0.26,0.28,0.0,0.12,0.0,0.17
202007,48850,입,0.0,0.0,0.51,0.19,1.21,0.9,0.12,0.0,0.0,0.25,0.07,0.11,0.12,0.0
202007,48860,입,0.0,0.37,0.2,2.22,1.13,0.5,0.05,0.0,0.0,0.0,0.16,1.8,0.58,1.12
202007,48870,입,0.0,0.15,0.0,1.74,1.48,0.56,0.58,0.0,0.0,0.0,0.0,0.67,0.42,0.87
202007,48880,입,0.09,0.19,0.52,0.7,2.52,0.32,0.13,0.0,0.27,0.0,0.11,1.4,0.0,1.28
202007,41280,입,22.28,50.33,66.63,132.19,121.32,38.25,9.36,23.31,31.24,26.87,36.51,38.6,15.51,11.65
202007,41290,입,2.1,2.2,7.66,11.38,19.54,10.5,5.63,0.41,1.46,2.83,5.21,8.28,4.1,4.94
202007,41310,입,4.51,8.96,20.94,36.59,31.88,11.18,3.43,5.05,9.78,9.94,7.04,8.5,3.76,1.03
202007,43740,입,0.14,2.79,1.45,2.28,5.41,1.36,0.3,0.0,1.02,1.86,0.67,1.43,1.75,1.14
202007,43745,입,3.89,2.9,5.39,11.02,12.41,1.99,0.41,7.17,4.14,3.37,2.01,4.51,2.11,0.92
202007,43750,입,47.1,65.08,106.06,142.76,120.23,61.63,16.4,27.73,30.77,68.84,100.81,67.34,27.47,18.62
202007,46800,입,0.0,0.51,0.31,0.61,0.17,0.09,0.0,0.0,0.17,0.38,0.18,0.58,0.85,0.54
202007,46810,입,0.0,0.0,1.4,0.21,0.72,0.16,0.3,0.0,0.0,0.37,0.0,0.18,0.29,0.0
202007,46820,입,0.0,0.25,0.18,2.75,2.32,0.45,0.41,0.07,2.91,0.08,0.8,1.98,0.06,0.49
202007,48890,입,0.0,0.28,1.51,1.84,0.98,0.91,0.0,0.03,0.37,0.0,1.58,0.19,0.18,0.99
202007,50110,입,1.2,3.68,5.16,13.38,11.74,3.25,1.85,0.68,5.7,4.32,4.32,3.62,2.29,1.56
202007,50130,입,0.75,4.77,1.06,3.04,4.05,1.05,0.38,0.55,3.35,3.7,1.66,2.23,1.01,0.91
202007,41360,입,11.96,32.87,70.43,120.49,97.99,41.0,7.37,15.0,14.01,34.28,25.82,31.52,13.02,10.4
202007,41370,입,74.22,131.68,363.29,430.27,309.01,122.85,19.89,70.72,76.84,151.28,182.56,159.83,57.19,18.11
202007,43760,입,5.22,3.77,7.44,7.81,7.48,4.43,0.42,1.16,5.04,1.01,5.49,4.91,3.34,0.72
202007,43770,입,46.98,56.62,113.11,160.77,137.64,53.65,23.72,24.93,49.54,55.39,85.26,76.2,28.49,34.02
202007,43800,입,0.2,0.44,0.92,0.94,5.04,0.97,0.67,0.15,0.31,1.16,1.13,4.18,0.96,0.83
202007,46830,입,0.21,1.05,2.78,1.6,1.16,0.77,0.67,0.0,0.0,0.62,0.12,0.25,0.36,0.78
202007,46840,입,0.17,0.9,0.68,1.31,1.02,0.43,0.11,0.09,2.56,0.38,1.65,0.2,0.32,0.17
202007,46860,입,0.0,0.27,0.42,0.71,0.81,0.24,0.0,0.0,0.0,0.43,0.09,0.36,0.09,0.36
202008,11110,입,3.57,8.34,10.87,17.73,18.88,14.54,2.79,5.65,7.23,7.28,8.98,9.15,6.55,1.32
202008,11140,입,2.69,7.63,7.58,18.35,16.68,10.14,1.96,5.94,7.68,5.32,6.0,7.88,5.33,3.35
202008,11170,입,12.18,11.39,17.63,31.01,30.81,17.54,5.3,7.52,13.36,12.76,12.62,16.22,6.2,3.25
202007,41390,입,19.03,40.65,87.32,128.21,107.63,34.45,4.18,12.41,15.4,27.36,33.34,26.78,11.72,3.78
202007,41410,입,14.99,23.54,68.55,96.92,101.1,31.75,8.08,15.21,14.0,30.24,28.65,38.5,16.4,6.15
202007,41430,입,9.31,19.51,30.68,53.4,68.22,25.31,6.79,10.96,12.33,10.27,17.23,24.41,13.9,2.64
202007,44130,입,197.23,457.43,779.4,933.01,738.5,267.81,92.32,181.47,254.69,325.61,350.08,359.96,140.79,97.31
202007,44150,입,0.7,6.95,9.15,12.85,13.54,7.41,2.77,2.4,7.53,5.72,3.67,5.73,4.85,2.06
202007,44180,입,1.42,3.57,3.45,7.76,7.63,1.88,1.56,1.29,1.36,6.54,3.08,4.61,1.14,0.91
202007,46870,입,1.64,0.35,0.55,1.21,0.96,0.93,0.14,2.1,0.26,0.2,3.44,0.74,0.1,0.09
202007,46880,입,0.53,1.48,0.24,1.47,3.43,0.39,0.41,0.26,0.0,0.17,0.06,0.32,0.1,0.25
202007,46890,입,0.0,0.0,0.37,1.02,1.89,1.23,0.0,0.0,0.88,0.14,0.06,1.14,0.0,0.0
202008,11200,입,14.44,25.6,31.26,43.59,50.33,25.23,4.04,6.73,12.63,12.35,15.55,21.88,12.75,4.62
202008,11215,입,13.68,30.92,38.67,57.87,52.84,25.33,10.04,8.83,18.49,19.5,24.1,21.36,12.9,3.82
202007,41450,입,7.82,17.51,36.91,60.12,55.11,28.62,4.08,8.62,6.07,10.67,17.28,22.39,11.23,3.31
202007,41460,입,250.68,415.44,767.24,1058.07,944.86,428.17,141.38,247.41,197.49,307.5,458.41,460.49,219.55,139.01
202007,41480,입,7.94,36.23,31.02,40.51,39.72,15.56,2.88,7.82,21.63,8.51,7.49,8.9,6.36,2.03
202008,44230,입,1.66,8.33,5.73,7.36,13.08,6.72,1.26,3.59,5.94,2.34,2.87,4.72,1.92,1.99
202008,44250,입,1.64,1.32,2.13,6.43,3.72,1.11,0.14,0.71,0.18,3.26,0.96,0.98,1.23,0.5
202008,44270,입,6.72,18.65,27.31,35.59,33.18,13.82,2.59,6.18,12.1,10.85,9.19,11.13,6.4,2.02
202008,47190,입,2.05,9.36,14.2,25.86,22.68,5.79,0.55,3.24,4.22,2.47,3.25,6.16,1.84,1.33
202008,47210,입,1.46,3.91,3.02,5.34,7.06,1.36,1.61,0.09,1.27,2.08,1.59,2.24,0.93,0.47
202008,47230,입,0.0,2.55,0.67,2.64,4.09,2.04,0.1,1.29,2.35,0.04,0.52,1.48,0.26,0.25
202008,28177,입,13.45,22.95,36.58,49.58,51.75,19.75,5.95,15.72,7.62,12.89,14.91,14.48,9.85,8.78
202008,28185,입,13.31,20.82,30.85,52.09,52.59,18.27,2.15,15.52,10.25,11.61,15.85,14.72,6.04,3.2
202008,41480,입,10.97,28.15,32.17,41.63,34.09,16.63,1.36,6.95,8.98,12.54,9.43,11.71,5.43,4.12
202008,41500,입,44.9,78.85,143.36,213.51,240.45,115.91,40.0,46.99,58.51,68.7,105.48,120.39,50.97,29.95
202008,41550,입,19697.13,13559.44,15969.52,16213.5,14180.29,8290.05,6822.66,18578.16,10929.2,13004.05,14191.27,13297.27,8494.49,11061.29
202008,44710,입,6.14,3.69,0.65,8.54,3.57,2.85,1.32,1.16,0.39,2.81,0.95,1.99,1.56,4.71
202008,44760,입,0.91,0.76,2.0,5.35,3.7,2.47,0.64,0.68,0.39,3.24,1.64,3.27,1.09,2.04
202008,44770,입,0.51,0.97,1.88,3.37,4.25,1.62,0.18,1.87,1.03,0.12,1.9,3.66,0.46,0.0
202008,47250,입,1.33,3.45,2.87,2.81,6.32,4.76,0.24,0.05,0.88,0.45,0.24,4.95,0.58,1.13
202008,47280,입,0.6,0.83,5.4,3.34,5.58,2.08,0.3,0.45,1.19,0.43,1.13,0.72,0.5,1.91
202008,47290,입,2.61,7.05,8.32,9.39,14.58,2.6,0.34,3.92,2.34,1.71,2.26,2.36,1.94,0.42
202008,28200,입,14.37,24.97,52.59,91.56,86.93,29.49,3.68,19.44,21.24,19.75,20.87,26.47,10.76,4.32
202008,28237,입,25.11,27.75,32.46,70.42,78.51,31.24,6.78,12.82,14.35,20.23,16.03,23.4,9.99,5.63
202008,28245,입,9.86,14.88,25.92,46.66,59.77,14.84,2.82,8.85,6.31,11.72,13.86,13.14,4.36,2.38
202008,41570,입,10.76,14.7,32.38,45.96,40.43,15.14,3.25,10.52,5.85,10.14,12.54,12.17,6.54,4.17
202008,41590,입,111.09,150.58,439.46,585.89,392.93,121.75,34.9,109.89,94.84,172.37,179.25,139.09,62.32,24.2
202008,41610,입,22.69,33.69,112.07,144.22,121.34,45.18,9.59,26.33,13.77,35.09,33.16,51.21,18.66,7.99
202008,44790,입,0.0,0.68,1.14,1.22,4.25,0.88,0.0,0.05,9.11,0.24,0.75,1.07,0.13,0.43
202008,44800,입,9.42,5.01,8.94,15.09,11.44,4.82,1.59,3.08,5.59,2.64,3.08,2.11,4.42,0.67
202008,44810,입,6.91,4.35,17.85,17.04,10.99,3.44,1.83,1.38,3.67,2.82,4.11,3.9,1.89,2.43
202008,47720,입,1.29,0.0,0.84,0.54,0.93,1.42,0.0,0.06,0.14,0.28,0.31,0.16,0.0,0.0
202008,47730,입,0.0,0.57,0.19,0.6,3.24,0.21,0.09,0.0,0.0,0.0,0.71,1.02,1.51,0.0
202008,47750,입,0.0,0.0,0.17,0.34,0.1,1.6,0.08,0.23,0.0,2.24,0.0,0.07,0.21,0.0
202008,28260,입,34.89,26.96,56.74,68.9,64.99,24.34,4.36,17.22,16.77,17.95,18.91,23.06,6.85,2.5
202008,28710,입,0.0,1.07,2.26,2.23,3.43,3.08,0.91,0.11,0.13,0.46,1.91,1.15,1.22,0.55
202008,28720,입,0.84,0.53,1.37,0.68,0.94,0.27,0.16,0.67,0.12,0.06,0.82,0.79,0.39,0.09
202008,41630,입,7.51,8.33,15.51,30.68,18.32,8.23,1.92,3.15,6.2,2.15,6.98,8.17,1.91,0.97
202008,41650,입,3.78,3.87,9.43,23.04,16.33,4.98,2.26,1.82,10.33,4.97,3.32,5.71,0.94,2.7
202008,44825,입,6.22,2.31,3.89,7.62,6.47,2.99,1.17,1.59,0.84,2.81,1.73,3.86,0.96,0.24
202008,45110,입,8.86,18.47,15.13,39.76,28.29,9.7,4.0,11.34,11.66,10.94,9.96,9.6,5.13,2.98
202008,45130,입,1.15,4.02,9.52,17.3,23.69,6.9,1.19,4.44,2.96,7.03,5.95,5.68,3.73,3.14
202008,47760,입,0.0,0.0,0.0,0.07,0.38,0.22,0.09,0.0,0.0,1.23,0.15,1.81,0.0,0.62
202008,47770,입,0.0,0.09,1.66,0.45,1.8,0.13,0.0,2.61,0.0,0.0,0.39,0.24,1.45,0.0
202008,47820,입,0.14,0.0,0.71,2.72,2.68,1.47,0.12,0.2,0.1,0.0,0.08,0.23,0.4,0.0
202008,29110,입,3.28,1.22,0.16,2.93,2.02,1.31,0.1,0.54,2.03,1.17,0.6,0.6,0.5,0.0
202008,29140,입,0.68,4.04,3.54,7.8,8.39,3.14,0.48,0.65,1.66,4.02,1.75,4.22,0.96,1.43
202008,29155,입,0.52,2.77,2.55,3.65,3.42,1.03,0.62,0.7,0.87,1.3,0.51,1.39,1.68,0.65
202008,41670,입,14.37,25.54,34.43,51.47,39.27,23.97,4.44,5.72,7.5,13.75,19.21,19.56,7.42,4.07
202008,41800,입,2.36,2.53,0.53,5.12,3.13,0.85,0.39,0.0,1.88,0.0,0.75,1.37,0.59,0.74
202008,41820,입,1.01,1.6,4.41,4.18,4.83,1.39,0.22,1.43,0.94,2.15,1.55,1.52,0.57,0.44
202008,45140,입,6.05,10.66,7.46,21.53,19.56,9.54,1.36,10.17,5.05,3.23,1.97,4.35,1.45,1.5
202008,45180,입,1.51,1.25,3.16,6.4,10.25,1.8,0.66,0.85,0.58,1.75,0.89,0.76,1.33,0.13
202008,45190,입,0.08,0.09,1.8,4.31,4.0,3.84,0.29,0.73,1.01,1.18,1.48,0.75,0.35,0.08
202008,48120,입,1.29,17.52,12.98,27.99,25.31,12.3,1.89,2.86,3.5,4.37,4.81,4.86,3.6,1.51
202008,48170,입,0.74,2.13,3.07,8.74,10.95,6.67,0.65,7.18,5.1,1.64,2.39,2.68,0.74,2.74
202008,48220,입,1.82,0.92,2.95,3.93,3.28,0.61,0.2,0.0,0.25,0.86,0.44,1.39,0.15,0.28
202008,29170,입,3.38,6.71,11.38,14.02,20.24,8.2,0.86,2.55,5.73,1.82,2.37,4.94,1.7,0.59
202008,29200,입,2.93,5.65,11.02,22.89,20.4,5.04,0.46,3.66,3.18,3.39,3.59,2.91,1.94,1.07
202008,30110,입,5.14,17.02,16.33,24.31,27.58,8.34,2.94,14.09,18.85,5.29,5.63,15.52,2.86,1.62
202008,41830,입,2.12,2.8,12.68,14.05,14.59,5.21,3.27,3.08,3.65,3.46,5.08,8.46,2.93,2.3
202008,42110,입,1.99,6.5,8.7,10.77,9.59,6.24,0.87,2.33,6.28,2.36,4.89,3.07,1.76,1.29
202008,42130,입,6.17,16.37,23.89,45.06,38.07,11.41,3.68,3.44,5.86,10.38,8.93,11.86,5.55,3.98
202008,45210,입,0.31,3.95,3.58,1.69,1.78,3.09,0.9,2.35,1.17,0.29,0.99,1.43,1.07,2.2
202008,45710,입,7.39,7.45,7.27,7.03,7.18,6.15,0.27,0.68,0.81,0.36,1.33,2.25,1.29,0.36
202008,45720,입,0.0,0.2,0.08,1.13,0.85,0.67,0.39,0.0,0.0,0.0,0.0,0.16,0.0,0.0
202008,48880,입,0.0,0.65,0.47,0.82,2.26,0.08,0.11,0.0,0.13,0.13,0.06,0.91,0.22,0.08
202008,48890,입,0.0,0.85,1.05,1.27,0.65,0.03,0.0,0.0,0.0,0.0,0.73,0.51,0.39,0.61
202008,50110,입,14.05,4.53,3.6,20.8,10.79,2.47,1.52,2.65,2.09,1.66,3.31,2.53,1.35,0.6
202008,30140,입,2.33,8.97,16.81,25.3,19.92,6.47,1.5,5.32,7.81,3.72,2.82,3.36,3.34,1.6
202008,30170,입,18.16,24.61,31.46,46.95,40.72,18.81,1.78,10.81,17.38,10.53,12.64,15.08,3.99,3.77
202008,42150,입,0.72,7.85,6.6,8.28,8.87,3.65,0.13,3.82,3.34,2.41,4.24,3.76,1.69,0.4
202008,42170,입,3.0,2.05,0.66,4.23,4.69,0.53,0.15,0.42,2.59,1.44,0.66,0.94,0.26,0.0
202008,42190,입,3.66,2.92,5.74,1.65,3.43,0.62,0.3,0.25,0.0,0.28,1.24,1.45,0.39,0.09
202008,45730,입,0.0,0.21,1.67,1.41,0.67,0.15,0.0,2.37,0.0,0.19,1.2,1.59,1.16,1.67
202008,45740,입,0.14,0.0,0.2,1.34,1.48,0.28,0.0,0.0,0.19,0.0,0.0,0.0,0.13,0.25
202008,45750,입,0.0,0.29,0.15,1.07,1.2,0.75,0.0,0.0,0.41,0.03,0.03,0.19,0.0,0.0
202008,45770,입,0.0,0.42,0.0,1.29,0.39,0.16,0.14,0.0,0.0,0.1,0.33,0.3,0.23,0.5
202008,47830,입,0.0,0.51,1.66,0.92,1.36,0.12,0.06,0.0,0.0,1.69,0.0,0.06,0.43,0.0
202008,47840,입,0.0,0.36,1.72,2.39,5.7,0.78,0.07,0.06,0.0,0.0,0.16,0.61,0.0,0.24
202008,47850,입,1.63,1.08,7.26,11.68,6.43,2.9,0.7,1.97,1.04,0.99,0.7,2.7,0.93,0.46
202008,47900,입,0.4,1.74,0.98,1.75,3.16,2.23,0.37,0.03,0.1,0.13,0.5,0.89,0.3,0.0
202008,30200,입,16.73,21.46,27.65,40.46,29.62,11.73,1.37,8.26,17.08,10.74,17.78,6.17,4.31,1.67
202008,30230,입,6.27,15.11,14.29,27.11,37.79,8.45,1.47,2.88,8.66,4.17,9.77,2.97,4.1,1.68
202008,31110,입,1.45,2.19,2.79,2.49,5.45,1.75,0.1,0.18,0.7,2.16,2.62,0.99,0.55,1.26
202008,42210,입,0.25,0.94,0.87,1.38,2.93,0.9,0.17,10.45,0.41,1.42,2.38,1.72,1.42,0.2
202008,42230,입,2.27,0.58,0.59,2.14,3.88,0.94,0.16,4.5,1.57,0.0,1.25,1.41,1.55,0.22
202008,42720,입,0.0,0.73,3.65,2.69,8.05,1.5,0.69,2.48,1.23,1.38,1.42,2.13,1.12,1.64
202008,45790,입,0.26,0.59,1.73,1.08,4.19,0.51,0.18,1.63,0.0,0.62,0.42,0.9,0.46,1.64
202008,45800,입,0.0,1.1,3.06,7.48,3.09,1.85,0.0,6.81,2.07,0.87,2.0,1.63,0.21,0.11
202008,46110,입,0.71,3.1,5.35,6.0,7.47,1.43,0.56,2.22,4.58,0.61,1.61,1.42,1.67,0.22
202008,48730,입,0.0,0.97,2.37,2.75,5.68,1.7,0.09,0.16,0.09,0.0,0.19,0.31,0.7,0.0
202008,48740,입,0.42,3.36,0.0,3.03,3.61,1.2,0.23,0.0,0.0,0.0,0.25,0.33,0.3,0.37
202008,48820,입,0.0,1.8,1.52,2.93,3.14,0.43,0.0,0.59,0.0,0.0,1.3,0.15,0.0,0.0
202008,31140,입,0.94,1.91,2.22,8.23,10.37,3.1,0.13,0.62,3.69,1.29,2.0,2.81,0.71,0.84
202008,31170,입,1.22,1.29,6.44,3.46,2.32,1.78,0.06,0.57,0.52,1.29,0.2,1.45,0.58,0.28
202008,31200,입,0.09,1.44,2.6,4.74,3.18,0.99,0.11,2.31,0.43,0.33,2.17,1.76,0.46,0.92
202008,42730,입,4.42,0.58,0.51,6.79,5.32,2.88,1.42,2.78,5.69,0.3,0.58,2.36,0.46,0.99
202008,42750,입,1.35,2.84,2.46,2.29,3.85,3.57,0.04,0.73,0.0,0.17,0.59,2.63,0.8,0.15
202008,42760,입,0.94,0.87,1.24,2.45,9.95,3.89,0.72,4.14,0.0,2.1,0.82,3.8,1.69,0.34
202008,46130,입,0.63,2.59,4.31,10.35,6.03,4.67,0.44,0.3,0.82,3.71,3.43,3.17,1.04,0.41
202008,46150,입,0.58,3.87,4.44,6.02,6.09,3.08,0.24,3.09,0.79,2.73,1.45,2.88,1.48,1.18
202008,46170,입,2.49,1.53,6.22,3.21,3.56,3.93,0.29,0.53,1.4,0.45,0.59,1.14,0.55,0.84
202008,48240,입,0.22,3.77,1.46,2.97,5.48,0.78,0.12,0.4,0.12,0.74,0.33,1.5,0.84,0.4
202008,48250,입,1.85,5.71,13.29,28.27,23.52,7.61,0.12,9.87,2.45,2.96,5.04,3.77,1.12,0.22
202008,48270,입,0.0,0.38,0.45,2.87,2.05,0.59,0.31,0.0,0.28,0.0,0.26,0.7,0.15,0.0
202008,31710,입,0.78,1.69,1.84,7.02,9.59,3.65,0.51,1.37,0.52,0.4,0.94,0.82,0.67,0.0
202008,36110,입,22.22,11.77,34.23,46.19,30.91,9.21,2.5,4.22,9.47,17.31,17.59,13.21,3.38,2.2
202008,41110,입,146.89,249.83,419.6,581.05,663.19,219.92,48.42,127.08,163.19,189.03,228.93,246.41,92.03,41.61
202008,42770,입,0.0,2.05,0.21,1.43,3.22,0.76,0.22,0.65,0.0,0.0,1.38,1.14,0.56,0.23
202008,42780,입,1.36,2.88,1.09,1.09,2.05,1.35,0.12,1.47,0.35,0.85,0.31,0.89,0.09,0.0
202008,42790,입,0.0,1.6,0.73,0.33,1.73,0.75,0.0,0.08,1.0,0.0,2.13,0.06,0.05,1.11
202008,46230,입,2.66,0.7,4.21,4.75,5.96,1.94,0.2,1.61,1.2,1.9,1.98,1.36,0.21,1.42
202008,46710,입,0.62,0.32,0.81,1.64,1.38,0.89,0.09,0.0,0.05,0.0,0.0,0.18,0.0,0.72
202008,46720,입,0.13,0.47,0.27,4.68,0.23,0.38,0.47,0.12,0.0,0.0,0.08,0.0,0.09,1.44
202008,47920,입,0.19,0.21,0.43,0.55,2.4,0.94,0.78,0.0,0.23,0.17,0.11,1.75,0.35,1.25
202008,47930,입,0.03,1.31,0.19,0.58,1.2,0.71,0.05,0.0,0.12,0.04,1.92,0.2,0.41,0.22
202008,47940,입,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.09
202008,41130,입,56.05,102.76,170.39,262.93,333.35,146.54,39.69,60.66,56.41,70.2,80.27,130.65,53.17,29.87
202008,41150,입,17.32,20.26,31.72,59.94,42.74,15.58,3.29,8.77,7.43,14.97,14.54,10.54,6.24,3.29
202008,41170,입,38.97,57.67,88.5,140.45,167.43,68.32,18.01,29.07,31.28,38.67,56.59,59.61,31.24,11.05
202008,42800,입,1.4,0.82,0.26,0.75,1.61,2.86,0.0,10.44,1.63,0.1,1.16,0.97,2.2,0.0
